,Time [s],H,H2,O,O2,OH,H2O,N2,HO2,H2O2,AR,HE,CO,CO2,CH2O,HCO,HOCHO,OCHO,HOCH2O,CH3OH,CH2OH,CH3O,CH3O2H,CH3O2,CH4,CH3,CH2,CH2(S),C,CH,HOCO,HCOH,C2H6,C2H5,C2H4,C2H3,C2H2,C2H,CH3CHO,CH3CO,CH2CHO,CH2CO,HCCO,H2CC,C2O,HCCOH,CH3CO3H,CH3CO3,CH3CO2,C2H5OH,C2H5O,CH2CH2OH,CH3CHOH,O2C2H4OH,C2H5O2H,C2H5O2,C2H4O2H,C2H4O(1),C2H3O(2),CH2CHOH,CH3OCHO,CH2OCHO,CH3OCO,C2H5OCHO,C2H5OCO,CH2CH2OCHO,CH3CHOCHO,OH*,CH*,KR,CH4^+,CH3^+,CH2^+,O2(A1),O2(B1),O2(4.5EV),O(1D),O(1S),O2^+,O^+,O3,HE(SINGLET),HE^+,E
20,2e-09,1.4241018115201244e+16,2001723600000000.0,1.1173921632846093e+17,-1.3898626062274411e+17,567160000000000.0,0.0,0.0,1.3657e-14,0.0,0.0,-1.4456673699917732e+16,0.0,0.0,37643000000000.0,0.0,0.0,0.0,0.0,0.0,150570000000000.0,0.0,0.0,0.0,-2.81892053e+16,1058010001003900.0,490850003193400.0,0.0,490850000000000.0,491150110000044.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23613036979922e+16,1.31084479978105e+16,380489999955.458,6794817262835990.0,2092696678934689.8,3775591780669583.5,8.363468027427506e+16,987620979533020.9,2.740959436918469e+16,710199630069315.2,10283300002.157328,8927277699916025.0,5529396000001711.0,5.911932218505836e+16
21,2.0999999999999998e-09,1.8651253888928776e+16,2621519130000000.0,1.463309460584066e+17,-1.820142225718845e+17,743490000000000.0,0.0,0.0,1.7905e-14,0.0,0.0,-1.893187886985864e+16,0.0,0.0,49347000000000.0,0.0,0.0,0.0,0.0,0.0,197390000000000.0,0.0,0.0,0.0,-3.691880913e+16,1386310001723200.0,642820005482300.0,0.0,642820000000000.0,643213380000076.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61885794965536e+16,1.71678304962409e+16,498749999923.17,8898525143824941.0,2741037995250684.5,4944505097902284.0,1.0952269990333083e+17,1293361955056702.0,3.589621430859997e+16,930604690119112.9,13481900003.707773,1.1691107869855694e+16,7240771000002940.0,7.742449874151645e+16
22,2.2e-09,2.4425526555324132e+16,3433203170000000.0,1.91639666897943e+17,-2.383725142801334e+17,974420000000000.0,0.0,0.0,2.3468e-14,0.0,0.0,-2.4792528129757196e+16,0.0,0.0,64674000000000.0,0.0,0.0,0.0,0.0,0.0,258690000000000.0,0.0,0.0,0.0,-4.834842687e+16,1816260002957200.0,841840009409600.0,0.0,841840000000000.0,842355540000132.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11994726940856e+16,2.24826409935476e+16,653629999867.63,1.1653726056146918e+16,3590064096017367.0,6475405767657770.0,1.4343212777728456e+17,1693850136097339.8,4.701196589759659e+16,1219223100204587.0,17671300006.369415,1.5310567129752144e+16,9481961000005052.0,1.013959173154393e+17
23,2.3e-09,3.198866753629553e+16,4496277950000000.0,2.5097746651104947e+17,-3.121797264852691e+17,1276800000000000.0,0.0,0.0,3.0753e-14,0.0,0.0,-3.246644854958311e+16,0.0,0.0,84746000000000.0,0.0,0.0,0.0,0.0,0.0,338980000000000.0,0.0,0.0,0.0,-6.331879945e+16,2379300005074100.0,1102500016147100.0,0.0,1102500000000000.0,1103175510000227.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77627294898518e+16,2.9444011988927e+16,856439999772.16,1.5261227495143668e+16,4702078344825112.0,8480228000480887.0,1.8784278675892086e+17,2218234657167062.0,6.15680238958751e+16,1597254100351279.8,23156800010.9374,2.004955654957443e+16,1.2416892000008672e+16,1.3278976791501365e+17
24,2.4e-09,4.189273204511659e+16,5888237100000000.0,3.286849340586059e+17,-4.0883539861020365e+17,1672900000000000.0,0.0,0.0,4.0293e-14,0.0,0.0,-4.251832289928438e+16,0.0,0.0,111030000000000.0,0.0,0.0,0.0,0.0,0.0,444130000000000.0,0.0,0.0,0.0,-8.29229691e+16,3116700008705400.0,1443800027705400.0,0.0,1443800000000000.0,1444685000000391.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63575849825892e+16,3.8560116981e+16,1122099999608.13,1.9986431991570532e+16,6158293844829224.0,1.1105485501770374e+16,2.4599850989072832e+17,2905014385286686.5,8.06307971929214e+16,2092170800602981.2,30341000018.776592,2.6257110899269504e+16,1.6261212000014892e+16,1.7390300405712806e+17
25,2.5e-09,5.486277247740167e+16,7711289300000000.0,4.304565972193342e+17,-5.3542213261614106e+17,2191600000000000.0,0.0,0.0,5.2787e-14,0.0,0.0,-5.5682132698771896e+16,0.0,0.0,145460000000000.0,0.0,0.0,0.0,0.0,0.0,581830000000000.0,0.0,0.0,0.0,-1.085958573e+17,4082400014934000.0,1890800047533000.0,0.0,1890800000000000.0,1891959400000673.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7612954970132e+16,5.0498182967401e+16,1469899999326.4,2.617486769272555e+16,8065319151613453.0,1.4544465567744774e+16,3.221691039215446e+17,3804487837491907.0,1.0559266218785446e+17,2740437801034830.0,39751000032.22534,3.438683269874633e+16,2.1295300000025564e+16,2.2774100782644717e+17
26,2.6e-09,7.184878673278016e+16,1.0099184e+16,5.637241838774459e+17,-7.011916671831043e+17,2870800000000000.0,0.0,0.0,6.915e-14,0.0,0.0,-7.292131399789267e+16,0.0,0.0,190540000000000.0,0.0,0.0,0.0,0.0,0.0,762160000000000.0,0.0,0.0,0.0,-1.42217976e+17,5347100025618000.0,2476300081543000.0,0.0,2476300000000000.0,2477818600001157.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2353323948764e+16,6.6132507944075e+16,1925399998842.7,3.427922425962434e+16,1.0562966869006154e+16,1.904782007237532e+16,4.2190550743980614e+17,4982453070843932.0,1.382891013791625e+17,3589308601775700.0,52072000055.299164,4.5032923997848824e+16,2.788839000004385e+16,2.9825455727381984e+17
27,2.7e-09,9.409479142776998e+16,1.32260912e+16,7.382632310333591e+17,-9.182985745735462e+17,3760400000000000.0,0.0,0.0,9.0578e-14,0.0,0.0,-9.549691479638442e+16,0.0,0.0,249580000000000.0,0.0,0.0,0.0,0.0,0.0,998320000000000.0,0.0,0.0,0.0,-1.862517552e+17,7003400043944000.0,3243000139880000.0,0.0,3243000000000000.0,3244989200001987.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1658461912112e+16,8.6608481904064e+16,2521999998012.3,4.489240571619668e+16,1.3834203628869006e+16,2.494435534831167e+16,5.525342392199772e+17,6525007545447720.0,1.811116073642533e+17,4701022603046598.0,68210000094.88239,5.897464479630918e+16,3.652227000007524e+16,3.906043657835491e+17
28,2.8000000000000003e-09,1.232228217906884e+17,1.73208087e+16,9.668452981542245e+17,-1.2026145246704668e+18,4925300000000000.0,0.0,0.0,1.1864e-13,0.0,0.0,-1.2506385029379722e+17,0.0,0.0,326900000000000.0,0.0,0.0,0.0,0.0,0.0,1307600000000000.0,0.0,0.0,0.0,-2.439075797e+17,9172300075375000.0,4247000239935000.0,0.0,4247000000000000.0,4249605400003413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0693525484924998e+17,1.1341861583544e+17,3303299996587.2,5.879159828060947e+16,1.811697290975901e+16,3.266781845680855e+16,7.236098162712847e+17,8545247909483492.0,2.3717946973867974e+17,6156900205226677.0,89343000162.78362,7.723382029366811e+16,4.783003000012908e+16,5.115235739287221e+17
29,2.9e-09,1.6138058907015587e+17,2.26838988e+16,1.2661944948591598e+18,-1.5749655655791995e+18,6451000000000000.0,0.0,0.0,1.5539e-13,0.0,0.0,-1.6378871618935942e+17,0.0,0.0,428160000000000.0,0.0,0.0,0.0,0.0,0.0,1712600000000000.0,0.0,0.0,0.0,-3.194373138e+17,1.201300012929e+16,5562000411570000.0,0.0,5562000000000000.0,5565412400005858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4004923874142003e+17,1.4854057571772e+17,4326399994141.7,7.699435371161731e+16,2.372739490254912e+16,4.278187688553605e+16,9.476447819209788e+17,1.1190669823260092e+16,3.1061909259481395e+17,8063637308966098.0,117019000279.25253,1.0115014618913798e+17,6.263857000022143e+16,6.699154407631356e+17
30,3e-09,2.1135181034943e+17,2.97069055e+16,1.6581886700353715e+18,-2.0625689642112776e+18,8449000000000000.0,0.0,0.0,2.0352e-13,0.0,0.0,-2.1449005648174765e+17,0.0,0.0,560770000000000.0,0.0,0.0,0.0,0.0,0.0,2243100000000000.0,0.0,0.0,0.0,-4.183502935e+17,1.573300022175e+16,7284000705920000.0,0.0,7284000000000000.0,7288469200010054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8341504755649997e+17,1.9453623951583e+17,5666299989946.0,1.0083370299002232e+17,3.1073888725935748e+16,5.602809552146746e+16,1.2410166449114906e+18,1.4655567557307266e+16,4.067958218195772e+17,1.0560698015380156e+16,153263000479.03265,1.3245907648136782e+17,8.203098000037979e+16,8.773444532076571e+17
31,3.1e-09,2.7677880927149725e+17,3.89045144e+16,2.1716037140017953e+18,-2.7011772721441823e+18,1.1066e+16,0.0,0.0,2.6656e-13,0.0,0.0,-2.809002285686919e+17,0.0,0.0,734440000000000.0,0.0,0.0,0.0,0.0,0.0,2937800000000000.0,0.0,0.0,0.0,-5.478566414e+17,2.060520038034e+16,9539201210800000.0,0.0,9539200000000000.0,9545053300017252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4019157223932e+17,2.5475675316954e+17,7421099982747.0,1.3205130050740243e+17,4.069480299765653e+16,7.337490475066126e+16,1.625270700524146e+18,1.9193433632534056e+16,5.3273766769053286e+17,1.3830502026381428e+16,200737000821.69125,1.7347119856804045e+17,1.0742903000065142e+17,1.1489529462264084e+18
32,3.2e-09,3.624747891814196e+17,5.0951265e+16,2.8440458221303547e+18,-3.5375753869559296e+18,1.4492e+16,0.0,0.0,3.4911e-13,0.0,0.0,-3.6787128494629946e+17,0.0,0.0,961880000000000.0,0.0,0.0,0.0,0.0,0.0,3847500000000000.0,0.0,0.0,0.0,-7.17483525e+17,2.698500065233e+16,1.249300207673e+16,0.0,1.2493e+16,1.2500665800029604e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1455913869534e+17,3.336336185756e+17,9719199970397.0,1.7293363998884432e+17,5.329515636168834e+16,9.609255819788773e+16,2.128539994764523e+18,2.5136258251497436e+16,6.97685251469194e+17,1.811331804525021e+16,262895001409.37363,2.2718145494518205e+17,1.4068983000111731e+17,1.5046908759864717e+18
33,3.3e-09,4.747098457994508e+17,6.6726469e+16,3.7245300018496077e+18,-4.632803340791737e+18,1.898e+16,0.0,0.0,4.5721e-13,0.0,0.0,-4.8177819090789235e+17,0.0,0.0,1259700000000000.0,0.0,0.0,0.0,0.0,0.0,5039000000000000.0,0.0,0.0,0.0,-9.39641899e+17,3.53410011188e+16,1.63610035618e+16,0.0,1.6361e+16,1.6371040000050788e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.119576277624e+17,4.36938797557e+17,12728999949212.0,2.2648527793406003e+17,6.979618783701288e+16,1.2584608093636298e+17,2.787500444565342e+18,3.291802856687175e+16,9.137007710895804e+17,2.372183807761393e+16,344310002417.4852,2.975255009059762e+17,1.8425269000191616e+17,1.9705844534884598e+18
34,3.4000000000000003e-09,6.216793379469871e+17,8.7383618e+16,4.877706252487195e+18,-6.067207341499337e+18,2.4857e+16,0.0,0.0,5.987899999999999e-13,0.0,0.0,-6.309347618420166e+17,0.0,0.0,1649800000000000.0,0.0,0.0,0.0,0.0,0.0,6599300000000000.0,0.0,0.0,0.0,-1.230553288e+18,4.62830019189e+16,2.14260061091e+16,0.0,2.1426e+16,2.143914800008713e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3949848616220006e+17,5.722148758098e+17,16669999912871.0,2.966021908488858e+17,9.140623204595422e+16,1.6480319102711898e+17,3.6505695861341865e+18,4.311072776324191e+16,1.1966153874385006e+18,3.106666113312294e+16,450920004146.41534,3.8964081183872934e+17,2.4129395000328746e+17,2.580706030546824e+18
35,3.5e-09,8.141651570604495e+17,1.14439752e+17,6.387939938439256e+18,-7.945665011950297e+18,3.2554e+16,0.0,0.0,7.842e-13,0.0,0.0,-8.262718077290397e+17,0.0,0.0,2160700000000000.0,0.0,0.0,0.0,0.0,0.0,8642700000000000.0,0.0,0.0,0.0,-1.611559592e+18,6.06140032912e+16,2.80600104779e+16,0.0,2.806e+16,2.807722000014946e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.065379134176e+17,7.493852128133e+17,21831999850540.0,3.8843220455687936e+17,1.1971210470232432e+17,2.1583321061843603e+17,4.780850806295537e+18,5.645833385846973e+16,1.567040736321854e+18,4.068526122832199e+16,590560007111.8433,5.1027280772340186e+17,3.1599900000563776e+17,3.379669955786564e+18
36,3.6e-09,1.0662418202603565e+18,1.49872843e+17,8.365634746376616e+18,-1.0405675684586985e+19,4.2634e+16,0.0,0.0,1.027e-12,0.0,0.0,-1.0821035865352536e+18,0.0,0.0,2829700000000000.0,0.0,0.0,0.0,0.0,0.0,1.1319e+16,0.0,0.0,0.0,-2.110521213e+18,7.93820056447e+16,3.67480179707e+16,0.0,3.6748e+16,3.677055100025638e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.252911187106e+17,9.81404227674e+17,28591999743620.0,5.0869557557190624e+17,1.5677190983842845e+17,2.8266395524494358e+17,6.260973064096071e+18,7.393781795603589e+16,2.0522379434065216e+18,5.328195239161481e+16,773410012198.2074,6.68262486525584e+17,4.138411000096697e+17,4.4260849341921485e+18
37,3.7e-09,1.3963403141840397e+18,1.96272779e+17,1.0955889065161916e+19,-1.3627518049056152e+19,5.5835e+16,0.0,0.0,1.345e-12,0.0,0.0,-1.4171344502029138e+18,0.0,0.0,3705800000000000.0,0.0,0.0,0.0,0.0,0.0,1.4823e+16,0.0,0.0,0.0,-2.763919149e+18,1.039600096812e+17,4.81250308212e+16,0.0,4.8125e+16,4.815453400043977e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2117506206375997e+18,1.28523770886e+18,37444999560230.0,6.661957085108719e+17,2.0530541843169197e+17,3.7017254628635834e+17,8.199501151488143e+18,9.683014241907762e+16,2.6876613611217997e+18,6.977883167166213e+16,1012890020920.8251,8.751656501863333e+17,5.4196880001658035e+17,5.796434767307203e+18
38,3.8e-09,1.8286750240707546e+18,2.57041016e+17,1.434756756070943e+19,-1.7846394951427172e+19,7.3122e+16,0.0,0.0,1.7615e-12,0.0,0.0,-1.8559062826328911e+18,0.0,0.0,4853300000000000.0,0.0,0.0,0.0,0.0,0.0,1.9413e+16,0.0,0.0,0.0,-3.619681916e+18,1.36147016604e+17,6.3025052862e+16,0.0,6.3025e+16,6.306367800075432e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.586932606792e+18,1.683173223742e+18,49037999245680.0,8.7246015456781e+17,2.688762591795358e+17,4.847852189159681e+17,1.0737824084342934e+19,1.2680625784724088e+17,3.519786367488007e+18,9.138372015198123e+16,1326500035881.8806,1.1461303826044431e+18,7.097759000284479e+17,7.591100856201682e+18
39,3.9e-09,2.394903561621294e+18,3.36626775e+17,1.878994848348629e+19,-2.337215097895999e+19,9.5763e+16,0.0,0.0,2.3069e-12,0.0,0.0,-2.43051618265526e+18,0.0,0.0,6355900000000000.0,0.0,0.0,0.0,0.0,0.0,2.5424e+16,0.0,0.0,0.0,-4.740479115e+18,1.78302028478e+17,8.2539090664e+16,0.0,8.2539e+16,8.25896540012938e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0783145230439997e+18,2.204350697814e+18,64220998706200.0,1.1425420721386592e+18,3.521261823728992e+17,6.348770373989111e+17,1.4062705593926838e+19,1.6607509933858512e+17,4.6096305068256824e+18,1.1967307197577277e+17,1737240061541.2695,1.5010007826064701e+18,9.295154000487901e+17,9.941548420706951e+18
40,4e-09,3.1363248001882194e+18,4.40834343e+17,2.460791333748225e+19,-3.0608808734701265e+19,1.2541e+17,0.0,0.0,3.0211e-12,0.0,0.0,-3.1829750229785533e+18,0.0,0.0,8323900000000000.0,0.0,0.0,0.0,0.0,0.0,3.3295e+16,0.0,0.0,0.0,-6.208048373e+18,2.33500048842e+17,1.08090155502e+17,0.0,1.0809e+17,1.081563370022191e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.721725722316e+18,2.88678310334e+18,84105997780900.0,1.4963813890470687e+18,4.6115038956764006e+17,8.314515622887089e+17,1.8417004078477824e+19,2.1749358240977786e+17,6.036738600253439e+18,1.567268633886417e+17,2275110105550.822,1.9656935228948877e+18,1.2172815000836644e+18,1.3019339895379528e+19
41,4.0999999999999995e-09,4.107398910230806e+18,5.77338026e+17,3.222697923944501e+19,-4.00857902094407e+19,1.6424e+17,0.0,0.0,3.9565e-12,0.0,0.0,-4.1685371671027804e+18,0.0,0.0,1.0901e+16,0.0,0.0,0.0,0.0,0.0,4.3604e+16,0.0,0.0,0.0,-8.130185226e+18,3.05800083769e+17,1.41560266689e+17,0.0,1.4156e+17,1.416468760038062e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.564415432462e+18,3.78058741708e+18,110149996193800.0,1.9595878403513492e+18,6.039300324729422e+17,1.0888603317242277e+18,2.411919360639345e+19,2.8483159606086493e+17,7.905903091831297e+18,2.05259445811891e+17,2979470181028.2163,2.5743337669592786e+18,1.594203400143502e+18,1.7050478937324886e+19
42,4.1999999999999996e-09,5.379085814746528e+18,7.5609402e+17,4.220435111030685e+19,-5.249632471046488e+19,2.151e+17,0.0,0.0,5.1815e-12,0.0,0.0,-5.459142168170706e+18,0.0,0.0,1.4276e+16,0.0,0.0,0.0,0.0,0.0,5.7105e+16,0.0,0.0,0.0,-1.064737032e+19,4.0049014367e+17,1.853904574e+17,0.0,1.8539e+17,1.855037700065282e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.667984712660001e+18,4.95108598627e+18,144249993471800.0,2.566312920254805e+18,7.90916763333189e+17,1.425962283124319e+18,3.158635323962816e+19,3.7301899513525094e+17,1.0353621043083012e+19,2.688073499678939e+17,3902100310478.242,3.3713106679246295e+18,2.0878315002460767e+18,2.2329474842220454e+19
43,4.3e-09,7.044623677321198e+18,9.9019391e+17,5.527113384392907e+19,-6.87494509843491e+19,2.8169e+17,0.0,0.0,6.7858e-12,0.0,0.0,-7.149433669711623e+18,0.0,0.0,1.8696e+16,0.0,0.0,0.0,0.0,0.0,7.4785e+16,0.0,0.0,0.0,-1.394413931e+19,5.2448024641e+17,2.4279078449e+17,0.0,2.4279e+17,2.42939000011197e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.113361507179999e+18,6.48410786192e+18,188909988803000.0,3.360924363011295e+18,1.0357865479093684e+18,1.8675029132807263e+18,4.136576894959571e+19,4.885055901213317e+17,1.355892178947591e+19,3.5203602709585216e+17,5110200532503.27,4.415181669289471e+18,2.734252000422153e+18,2.924286809608272e+19
44,4.4e-09,9.225649520699204e+18,1.29676753e+18,7.238395265054187e+19,-9.003539122275664e+19,3.6891e+17,0.0,0.0,8.8868e-12,0.0,0.0,-9.362899435202863e+18,0.0,0.0,2.4485e+16,0.0,0.0,0.0,0.0,0.0,9.794e+16,0.0,0.0,0.0,-1.826126253e+19,6.8687042261e+17,3.1796134546e+17,0.0,3.1796e+17,3.18155130019204e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00605195478e+18,8.49159127715e+18,247399980796000.0,4.40151094674059e+18,1.356463694141603e+18,2.4457632138490593e+18,5.417325203548703e+19,6.397511313283789e+17,1.775698315608456e+19,4.610295293216218e+17,6692400913295.625,5.782112434478883e+18,3.5807870007239864e+18,3.829669031804096e+19
45,4.5e-09,1.208210690729294e+19,1.69824555e+18,9.479484282505445e+19,-1.1791251429206186e+20,4.8313e+17,0.0,0.0,1.1638e-11,0.0,0.0,-1.226176869032069e+19,0.0,0.0,3.2066e+16,0.0,0.0,0.0,0.0,0.0,1.2826e+17,0.0,0.0,0.0,-2.391534825e+19,8.9953072482e+17,4.1640230762e+17,0.0,4.164e+17,4.16655550032937e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0484923650359998e+19,1.11207860172e+19,323999967063000.0,5.764288818730295e+18,1.7765020625094676e+18,3.202918410634397e+18,7.094655273674005e+19,8.378252947891226e+17,2.325556839014943e+19,6.037700702882339e+17,8764401566376.256,7.572367689078934e+18,4.689401001241759e+18,5.015477312920649e+19
